login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded,target_label
18,0,3248,1,1,0.0,1,0,3,0,Unusual Resource Access
9,3,9387,1,1,0.0,1,0,0,0,Normal
13,0,2600,1,1,0.0,1,0,1,0,Normal
17,2,11464,1,1,0.0,0,0,0,0,Unusual Resource Access
14,0,10936,1,1,0.0,1,1,0,0,Normal
15,1,9689,1,1,0.0,1,1,0,0,Normal
10,1,0,0,1,1.0,0,0,0,0,Failed Login
18,6,7799,1,1,0.0,1,1,0,0,Normal
14,2,6241,1,1,0.0,1,1,4,0,Normal
11,4,5928,1,1,0.0,1,0,4,0,Unusual Resource Access
9,3,11116,1,1,0.0,1,1,4,0,Normal
16,5,3723,1,1,0.0,1,0,3,0,Unusual Resource Access
17,2,10321,1,1,0.0,1,1,0,0,Normal
15,5,1764,1,1,1.0,1,0,6,0,Suspicious Command
13,5,5939,1,1,0.0,1,1,1,0,Normal
13,3,6447,1,1,0.0,1,1,0,0,Normal
16,5,7702,0,1,0.0,1,1,1,0,Normal
10,1,5507,1,1,0.0,1,1,0,0,Normal
10,2,1545,1,1,0.0,1,1,6,0,Normal
10,3,6837,1,1,0.0,1,1,3,0,Normal
8,2,6466,0,1,0.0,1,1,4,0,Normal
23,6,9005,1,1,0.0,1,0,4,0,Off-Hours Access
14,6,4046,1,1,1.0,1,1,4,0,Normal
8,2,1752,1,1,0.0,1,1,1,0,Normal
15,3,5370,1,1,0.0,1,1,6,0,Normal
16,5,1074,1,1,0.0,1,1,3,0,Normal
23,0,6505,1,1,0.0,1,0,0,0,Off-Hours Access
12,4,5514,1,1,1.0,1,1,0,0,Normal
18,3,2759,0,1,0.0,1,1,3,0,Normal
11,5,1964,1,1,0.0,1,1,4,0,Normal
9,5,1120,1,1,0.0,1,1,6,0,Normal
9,0,11238,1,1,0.0,1,1,0,0,Normal
17,5,4168,1,1,0.0,1,1,1,0,Normal
19,3,4132,1,1,0.0,1,0,0,0,Off-Hours Access
15,0,8150,1,1,1.0,1,1,6,0,Normal
11,0,0,0,1,1.0,1,0,5,0,Failed Login
17,0,9201,1,1,0.0,1,1,0,0,Normal
13,3,1014,1,1,0.0,1,1,3,0,Normal
9,0,6539,1,1,0.0,1,1,0,0,Normal
14,0,11951,0,1,0.0,1,1,6,0,Normal
13,3,10225,1,1,0.0,1,1,6,0,Normal
15,4,8913,1,1,0.0,1,1,4,0,Normal
11,1,6681,1,1,0.0,1,1,6,0,Normal
14,5,3401,1,1,0.0,1,1,0,0,Normal
10,2,11257,1,1,0.0,0,0,0,0,Normal
18,1,10614,1,1,1.0,1,1,1,0,Normal
19,0,8871,1,1,0.0,1,0,1,0,Off-Hours Access
10,1,2636,0,1,0.0,1,1,4,0,Normal
12,0,8997,1,1,0.0,1,1,3,0,Normal
12,2,11229,1,1,0.0,0,0,4,0,Normal
10,0,7017,1,1,0.0,1,1,4,0,Normal
9,3,7732,1,1,0.0,1,1,4,0,Normal
11,3,5496,1,1,0.0,1,1,0,0,Normal
11,5,11265,1,1,0.0,1,1,4,0,Normal
11,0,10129,1,1,1.0,1,1,0,0,Normal
9,2,6169,0,1,1.0,1,1,3,0,Normal
12,0,4065,1,1,0.0,1,1,0,0,Normal
8,6,11272,0,1,0.0,1,1,1,0,Normal
15,0,6143,1,1,0.0,1,1,4,0,Normal
11,5,10813,0,1,1.0,1,1,3,0,Normal
11,4,4966,1,1,0.0,1,1,4,0,Normal
8,0,3260,1,1,0.0,1,1,1,0,Normal
14,1,0,0,1,1.0,0,0,5,0,Failed Login
12,2,5565,1,1,0.0,1,1,0,0,Normal
9,2,8716,1,1,0.0,0,0,3,0,Normal
14,4,11489,1,1,0.0,1,1,0,0,Normal
8,0,0,0,1,1.0,1,0,0,0,Failed Login
23,5,9831,1,1,0.0,1,0,0,0,Off-Hours Access
14,1,2365,1,1,0.0,1,1,3,0,Normal
12,5,11463,1,1,0.0,1,1,6,0,Normal
11,1,11292,1,1,0.0,1,0,0,0,Unusual Resource Access
12,5,0,0,1,2.0,1,0,4,0,Failed Login
17,4,3589,1,1,1.0,1,1,3,0,Normal
18,2,6380,1,1,0.0,0,0,4,0,Suspicious Command
14,3,1372,1,1,1.0,1,1,0,0,Normal
10,1,2648,1,1,0.0,1,1,0,0,Normal
12,6,5870,1,1,0.0,1,1,3,0,Normal
11,1,9085,1,1,0.0,1,0,1,0,Suspicious Command
14,2,8767,1,1,0.0,1,1,0,0,Normal
11,2,904,1,1,0.0,1,1,6,0,Normal
8,1,8191,1,1,1.0,1,1,4,0,Normal
8,5,7833,1,1,0.0,1,1,1,0,Normal
18,1,11331,1,1,0.0,1,0,6,0,Suspicious Command
15,3,2310,1,1,1.0,1,1,6,0,Normal
17,2,5324,0,1,1.0,1,1,4,0,Normal
10,4,7083,0,1,1.0,1,1,0,0,Normal
15,0,10349,0,1,0.0,1,1,6,0,Normal
12,2,4221,1,1,0.0,1,1,0,0,Normal
11,3,5594,1,1,0.0,1,0,6,0,Suspicious Command
15,6,3750,1,1,0.0,1,0,4,0,Unusual Resource Access
13,2,11920,1,1,0.0,1,1,1,0,Normal
13,1,5048,1,1,0.0,1,1,3,0,Normal
15,1,1600,1,1,0.0,1,1,1,0,Normal
10,1,11266,1,1,0.0,1,1,3,0,Normal
10,6,2239,1,1,0.0,1,1,0,0,Normal
16,4,10328,0,1,0.0,1,1,6,0,Normal
10,2,8914,0,1,0.0,1,1,4,0,Normal
13,6,11662,1,1,0.0,1,1,3,0,Normal
14,6,11393,1,1,0.0,1,1,1,0,Normal
11,3,11357,1,1,0.0,1,0,3,0,Suspicious Command
8,1,2883,1,1,0.0,1,1,4,0,Normal
9,2,2848,1,1,0.0,1,1,0,0,Normal
17,2,7042,1,1,0.0,1,1,0,0,Normal
15,6,1586,1,1,0.0,1,1,3,0,Normal
13,3,8659,1,1,0.0,1,1,4,0,Normal
9,5,6651,1,1,0.0,1,1,3,0,Normal
8,0,5031,1,1,0.0,1,1,0,0,Normal
18,4,9954,1,1,0.0,1,0,4,0,Suspicious Command
9,1,11963,1,1,0.0,1,1,3,0,Normal
9,2,5401,1,1,0.0,1,1,0,0,Normal
16,3,10495,0,1,0.0,1,1,4,0,Normal
15,2,5656,1,1,0.0,1,1,6,0,Normal
10,2,8799,1,1,0.0,1,1,1,0,Normal
18,5,8185,1,1,0.0,1,0,1,0,Suspicious Command
10,6,7758,0,1,0.0,1,0,3,0,Unusual Resource Access
3,1,3554,0,1,0.0,1,0,6,0,Off-Hours Access
11,2,10031,1,1,0.0,1,1,4,0,Normal
18,6,0,0,1,1.0,0,0,3,0,Failed Login
8,4,10494,1,1,0.0,1,1,4,0,Normal
10,6,4398,1,1,0.0,1,1,0,0,Normal
9,1,11277,1,1,0.0,1,1,3,0,Normal
10,4,3282,1,1,0.0,1,1,3,0,Normal
17,4,11150,1,1,0.0,1,0,0,0,Normal
8,1,6150,1,1,0.0,1,1,6,0,Normal
13,2,0,0,1,2.0,0,0,1,0,Failed Login
14,2,3284,1,1,0.0,0,0,6,0,Normal
12,0,9670,1,1,0.0,1,1,4,0,Normal
15,1,10559,1,1,0.0,1,1,0,0,Normal
17,0,8589,1,1,0.0,1,1,1,0,Normal
16,5,5022,1,1,0.0,1,1,6,0,Normal
12,1,6029,1,1,0.0,1,1,1,0,Normal
12,6,11977,1,1,0.0,1,1,3,0,Normal
18,1,3181,1,1,0.0,1,1,3,0,Normal
13,2,10699,1,1,0.0,1,0,1,0,Unusual Resource Access
4,1,2938,1,1,0.0,1,0,6,0,Off-Hours Access
8,0,9010,1,1,0.0,1,1,4,0,Normal
16,3,5253,0,1,0.0,1,1,1,0,Normal
17,3,7238,1,1,0.0,1,1,0,0,Normal
13,5,7834,1,1,0.0,0,0,6,0,Unusual Resource Access
3,2,10248,1,1,0.0,1,0,3,0,Off-Hours Access
11,6,10470,1,1,0.0,1,1,3,0,Normal
14,0,0,0,1,1.0,0,0,5,0,Failed Login
10,0,5478,0,1,0.0,1,1,1,0,Normal
14,4,8209,1,1,0.0,1,1,0,0,Normal
14,4,4260,1,1,0.0,1,0,4,0,Suspicious Command
16,2,9076,1,1,0.0,1,1,6,0,Normal
11,0,10746,1,1,0.0,1,1,6,0,Normal
7,0,11475,1,1,0.0,1,0,3,0,Off-Hours Access
8,6,6790,1,1,0.0,1,1,4,0,Normal
15,4,8065,1,1,0.0,1,1,6,0,Normal
12,6,4490,1,1,0.0,1,1,1,0,Normal
16,0,7149,1,1,0.0,1,1,6,0,Normal
10,4,1720,1,1,1.0,1,1,3,0,Normal
15,3,8041,1,1,0.0,1,1,1,0,Normal
10,4,2411,1,1,0.0,1,1,1,0,Normal
10,6,7834,1,1,0.0,1,1,0,0,Normal
17,1,0,0,1,1.0,0,0,4,0,Failed Login
10,3,7352,1,1,0.0,1,0,6,0,Suspicious Command
10,3,3769,1,1,0.0,1,0,0,0,Suspicious Command
18,0,7083,1,1,1.0,1,1,6,0,Normal
15,4,9771,1,1,0.0,1,1,3,0,Normal
18,2,10361,1,1,0.0,1,1,3,0,Normal
14,4,2968,1,1,0.0,1,1,0,0,Normal
13,0,10802,1,1,0.0,1,1,6,0,Normal
8,6,1162,1,1,0.0,1,1,1,0,Normal
10,5,11534,1,1,0.0,1,1,1,0,Normal
8,6,5043,1,1,0.0,0,0,0,0,Normal
13,2,3036,1,1,1.0,1,1,0,0,Normal
18,6,7028,0,1,0.0,1,1,4,0,Normal
18,0,10701,1,1,0.0,1,1,6,0,Normal
15,5,6675,1,1,0.0,1,1,6,0,Normal
10,4,10101,1,1,0.0,1,1,1,0,Normal
18,1,9370,0,1,0.0,1,0,4,0,Unusual Resource Access
15,2,11307,1,1,0.0,1,0,0,0,Suspicious Command
2,5,4072,1,1,0.0,1,0,0,0,Off-Hours Access
10,2,5080,1,1,2.0,1,1,3,0,Normal
8,0,4489,1,1,0.0,1,1,6,0,Normal
9,3,11005,1,1,0.0,1,1,4,0,Normal
17,3,11246,1,1,1.0,1,1,4,0,Normal
18,2,5470,1,1,0.0,1,1,3,0,Normal
14,2,9236,1,1,0.0,1,1,4,0,Normal
8,0,2644,1,1,0.0,1,1,4,0,Normal
11,1,3410,0,1,0.0,1,1,0,0,Normal
14,1,5800,0,1,0.0,1,1,4,0,Normal
0,3,5946,0,1,0.0,1,0,4,0,Off-Hours Access
14,3,7946,1,1,1.0,1,1,0,0,Normal
10,0,6259,1,1,1.0,1,1,3,0,Normal
9,5,9753,1,1,0.0,1,1,1,0,Normal
18,3,8620,1,1,0.0,1,1,6,0,Normal
13,0,0,0,1,1.0,0,0,6,0,Failed Login
10,1,2661,1,1,0.0,1,1,0,0,Normal
9,4,3171,0,1,0.0,1,1,4,0,Normal
10,3,9033,1,1,0.0,1,1,6,0,Normal
14,3,8644,1,1,0.0,1,1,1,0,Normal
12,4,4752,1,1,1.0,1,1,0,0,Normal
11,1,1502,0,1,0.0,1,1,1,0,Normal
10,5,3346,1,1,0.0,1,1,1,0,Normal
13,5,8032,1,1,0.0,1,1,0,0,Normal
18,2,4336,1,1,0.0,1,1,4,0,Normal
11,0,1414,1,1,0.0,1,1,6,0,Normal
15,0,8266,1,1,1.0,1,1,4,0,Normal
14,3,3914,0,1,0.0,1,1,3,0,Normal
9,1,1588,1,1,0.0,1,1,1,0,Normal
12,3,7746,0,1,0.0,1,1,1,0,Normal
13,3,6424,0,1,0.0,1,1,4,0,Normal
16,0,6347,1,1,1.0,1,1,1,0,Normal
16,0,4122,1,1,0.0,1,1,3,0,Normal
17,4,8378,0,1,0.0,1,1,3,0,Normal
17,1,7736,1,1,0.0,1,1,0,0,Normal
17,5,5819,1,1,0.0,1,1,4,0,Normal
17,2,970,1,1,0.0,1,1,4,0,Normal
15,0,9120,1,1,1.0,1,0,6,0,Suspicious Command
8,2,9650,1,1,0.0,1,1,1,0,Normal
11,5,6283,1,1,1.0,1,1,3,0,Normal
18,2,11497,1,1,0.0,0,0,4,0,Normal
12,6,5631,1,1,0.0,1,0,6,0,Unusual Resource Access
16,3,3448,1,1,1.0,1,1,6,0,Normal
11,2,2757,1,1,0.0,0,0,1,0,Normal
16,4,8784,1,1,1.0,1,1,6,0,Normal
9,6,4001,1,1,0.0,1,1,0,0,Normal
17,3,3558,1,1,1.0,1,1,6,0,Normal
16,0,0,0,1,1.0,0,0,5,0,Failed Login
18,0,4162,1,1,0.0,1,0,4,0,Suspicious Command
8,1,8493,1,1,1.0,1,0,4,0,Unusual Resource Access
17,5,11139,1,1,1.0,1,0,6,0,Suspicious Command
13,1,7873,1,1,0.0,1,1,3,0,Normal
12,3,7119,1,1,0.0,0,0,4,0,Normal
9,1,9063,1,1,1.0,1,1,6,0,Normal
12,2,3151,1,1,0.0,1,1,6,0,Normal
12,5,2927,1,1,0.0,1,1,4,0,Normal
9,6,6003,1,1,0.0,1,1,4,0,Normal
9,3,9846,1,1,0.0,1,1,3,0,Normal
14,5,7784,0,1,1.0,1,1,4,0,Normal
10,3,965,0,1,0.0,0,0,3,0,Normal
2,6,1175,1,1,0.0,1,0,6,0,Off-Hours Access
10,3,7583,0,1,0.0,1,1,1,0,Normal
11,6,1872,1,1,0.0,1,1,1,0,Normal
11,0,6540,1,1,0.0,1,1,4,0,Normal
17,1,10998,1,1,0.0,1,1,1,0,Normal
18,3,2777,1,1,0.0,1,1,6,0,Normal
10,3,2865,1,1,0.0,1,1,3,0,Normal
11,3,2714,1,1,0.0,1,0,1,0,Suspicious Command
11,5,11516,1,1,1.0,1,1,1,0,Normal
14,5,8164,1,1,0.0,1,1,4,0,Normal
11,6,11809,1,1,2.0,1,0,1,0,Normal
14,3,7999,1,1,0.0,1,1,6,0,Normal
2,2,9576,1,1,0.0,1,0,6,0,Off-Hours Access
12,6,4191,1,1,0.0,1,1,0,0,Normal
12,0,8078,1,1,0.0,1,1,1,0,Normal
15,1,9250,1,1,1.0,1,1,3,0,Normal
13,4,0,0,1,1.0,0,0,6,0,Failed Login
18,2,10311,1,1,0.0,1,1,3,0,Normal
15,1,1220,1,1,0.0,1,1,1,0,Normal
8,5,2677,1,1,1.0,1,1,1,0,Normal
12,1,4168,1,1,0.0,1,1,3,0,Normal
17,0,7124,1,1,0.0,1,1,6,0,Normal
8,5,8623,1,1,1.0,1,1,4,0,Normal
11,3,2149,0,1,1.0,1,1,6,0,Normal
14,2,8552,1,1,0.0,1,1,1,0,Normal
9,4,3123,1,1,0.0,1,1,0,0,Normal
8,5,7603,0,1,0.0,1,1,3,0,Normal
15,2,6483,1,1,0.0,1,1,6,0,Normal
17,3,6318,1,1,1.0,1,0,0,0,Suspicious Command
11,6,2497,1,1,0.0,1,0,6,0,Suspicious Command
11,3,8450,1,1,0.0,1,0,4,0,Suspicious Command
17,2,4245,1,1,0.0,1,1,6,0,Normal
10,1,8661,1,1,0.0,1,1,1,0,Normal
16,3,0,0,1,1.0,0,0,0,0,Failed Login
16,4,10494,1,1,0.0,1,1,3,0,Normal
20,0,7548,1,1,1.0,1,0,6,0,Off-Hours Access
15,5,2789,1,1,1.0,1,1,3,0,Normal
16,2,8753,1,1,1.0,1,1,3,0,Normal
10,0,9731,1,1,0.0,1,1,1,0,Normal
16,3,2115,1,1,0.0,1,1,3,0,Normal
16,5,5178,1,1,0.0,1,1,4,0,Normal
8,0,7816,0,1,0.0,1,0,0,0,Unusual Resource Access
13,5,2270,1,1,0.0,1,0,6,0,Suspicious Command
18,4,11235,1,1,0.0,1,0,6,0,Suspicious Command
13,6,11477,1,1,0.0,1,1,3,0,Normal
16,4,11846,1,1,0.0,0,0,3,0,Normal
16,3,3779,1,1,0.0,1,1,1,0,Normal
8,6,1561,1,1,0.0,1,1,0,0,Normal
17,3,4924,1,1,0.0,0,0,4,0,Normal
13,4,9584,1,1,0.0,1,1,4,0,Normal
11,5,9283,1,1,1.0,1,1,4,0,Normal
13,3,7049,1,1,0.0,0,0,3,0,Normal
18,3,4306,1,1,0.0,1,1,0,0,Normal
16,0,1178,1,1,0.0,1,1,4,0,Normal
8,4,11149,1,1,0.0,1,0,4,0,Suspicious Command
10,1,4979,1,1,2.0,1,1,0,0,Normal
11,5,5287,1,1,1.0,1,1,0,0,Normal
14,6,9447,1,1,0.0,1,1,1,0,Normal
8,0,6933,1,1,0.0,1,1,1,0,Normal
12,5,8468,1,1,0.0,1,1,6,0,Normal
18,4,7022,1,1,0.0,1,1,4,0,Normal
10,3,6469,1,1,0.0,1,1,4,0,Normal
8,1,7081,1,1,0.0,1,1,0,0,Normal
12,1,9177,0,1,0.0,1,1,3,0,Normal
11,6,3823,1,1,0.0,1,1,3,0,Normal
15,6,1515,1,1,0.0,1,0,4,0,Normal
11,4,6717,1,1,1.0,1,1,1,0,Normal
9,5,2574,0,1,0.0,1,1,1,0,Normal
16,2,1691,1,1,0.0,1,1,3,0,Normal
18,4,4451,1,1,1.0,1,1,0,0,Normal
8,2,2158,0,1,0.0,1,1,6,0,Normal
14,5,7571,1,1,0.0,1,1,3,0,Normal
8,4,1335,1,1,0.0,1,1,1,0,Normal
14,5,10684,1,1,0.0,1,1,1,0,Normal
13,0,5547,1,1,0.0,1,1,4,0,Normal
14,3,4401,1,1,0.0,1,1,3,0,Normal
10,6,5999,1,1,1.0,1,1,6,0,Normal
16,1,2683,1,1,0.0,1,1,4,0,Normal
16,0,10510,1,1,0.0,1,1,6,0,Normal
1,0,5716,0,1,0.0,1,0,4,0,Off-Hours Access
8,1,6429,1,1,1.0,1,1,6,0,Normal
14,1,2472,0,1,0.0,1,1,3,0,Normal
8,1,9423,1,1,0.0,1,1,6,0,Normal
17,2,3423,1,1,0.0,1,1,0,0,Normal
11,4,2682,1,1,0.0,1,0,0,0,Unusual Resource Access
14,3,11077,1,1,1.0,1,1,1,0,Normal
8,4,9985,0,1,0.0,1,1,4,0,Normal
11,5,8713,1,1,0.0,1,1,1,0,Normal
10,4,4729,1,1,0.0,1,1,1,0,Normal
8,5,1195,1,1,0.0,1,1,0,0,Normal
17,6,5581,1,1,1.0,1,1,4,0,Normal
15,3,7500,1,1,0.0,1,1,1,0,Normal
14,1,7058,1,1,0.0,1,1,3,0,Normal
17,1,2368,1,1,1.0,1,1,0,0,Normal
13,6,0,0,1,1.0,0,0,1,0,Failed Login
11,2,5723,1,1,1.0,1,1,1,0,Normal
14,1,7581,1,1,0.0,1,1,6,0,Normal
10,3,7743,0,1,0.0,1,1,0,0,Normal
12,1,1186,1,1,0.0,1,0,3,0,Suspicious Command
13,2,10177,1,1,0.0,1,1,1,0,Normal
10,5,9821,1,1,0.0,1,1,4,0,Normal
9,3,10286,1,1,0.0,1,1,0,0,Normal
11,4,7878,0,1,0.0,1,1,0,0,Normal
16,6,2869,1,1,1.0,1,1,4,0,Normal
16,0,5991,1,1,0.0,1,1,3,0,Normal
8,2,8738,1,1,0.0,1,1,1,0,Normal
16,2,4067,1,1,1.0,1,0,6,0,Unusual Resource Access
8,0,9547,0,1,1.0,1,1,0,0,Normal
17,1,0,0,1,1.0,0,0,0,0,Failed Login
2,6,7506,1,1,0.0,1,0,0,0,Off-Hours Access
10,0,2408,1,1,0.0,1,1,3,0,Normal
15,0,3537,1,1,0.0,1,1,6,0,Normal
8,3,5205,0,1,0.0,1,1,3,0,Normal
11,2,9824,1,1,1.0,1,0,0,0,Suspicious Command
10,1,10778,1,1,0.0,1,1,6,0,Normal
14,2,3068,1,1,0.0,1,1,4,0,Normal
14,6,8231,0,1,0.0,1,1,1,0,Normal
17,3,6192,0,1,0.0,1,1,3,0,Normal
16,4,5412,1,1,0.0,1,1,0,0,Normal
18,1,8607,1,1,0.0,1,1,0,0,Normal
15,2,3690,1,1,0.0,1,1,3,0,Normal
18,0,9847,1,1,0.0,1,0,3,0,Suspicious Command
18,3,7879,1,1,0.0,1,1,1,0,Normal
11,5,3803,1,1,0.0,1,1,3,0,Normal
11,5,8974,1,1,1.0,1,1,6,0,Normal
14,1,8736,1,1,0.0,1,1,0,0,Normal
11,3,3300,1,1,0.0,1,1,3,0,Normal
14,2,11695,1,1,0.0,1,1,6,0,Normal
13,1,5240,1,1,0.0,1,0,6,0,Suspicious Command
9,4,10249,1,1,0.0,1,1,6,0,Normal
17,2,9653,1,1,0.0,1,1,3,0,Normal
17,0,1164,1,1,0.0,1,1,3,0,Normal
13,3,4665,1,1,0.0,0,0,3,0,Normal
17,4,5681,1,1,0.0,1,1,3,0,Normal
13,0,9969,1,1,0.0,1,1,3,0,Normal
13,4,8401,1,1,0.0,1,1,3,0,Normal
9,2,9812,1,1,0.0,1,1,1,0,Normal
16,1,10985,1,1,0.0,1,1,6,0,Normal
17,4,10901,1,1,0.0,1,1,0,0,Normal
17,6,9046,1,1,0.0,0,0,3,0,Normal
13,6,8992,1,1,1.0,1,1,1,0,Normal
13,5,7430,1,1,0.0,1,1,6,0,Normal
11,6,1389,1,1,0.0,1,1,4,0,Normal
14,0,8381,1,1,0.0,1,1,4,0,Normal
19,5,7356,1,1,0.0,1,0,0,0,Off-Hours Access
17,0,10281,1,1,0.0,1,0,3,0,Suspicious Command
12,0,9633,1,1,0.0,1,1,1,0,Normal
15,3,3647,1,1,1.0,1,1,0,0,Normal
11,6,9579,1,1,1.0,1,1,4,0,Normal
6,1,10892,0,1,0.0,1,0,4,0,Off-Hours Access
18,5,1024,1,1,0.0,1,1,1,0,Normal
18,5,2120,1,1,0.0,1,1,3,0,Normal
15,0,9444,1,1,0.0,1,1,1,0,Normal
8,3,7363,1,1,0.0,1,1,1,0,Normal
9,2,2656,1,1,0.0,1,1,1,0,Normal
11,2,9493,0,1,1.0,1,1,0,0,Normal
13,2,5254,1,1,0.0,1,1,3,0,Normal
9,1,6697,1,1,0.0,1,1,6,0,Normal
9,4,8647,1,1,0.0,1,1,3,0,Normal
10,0,5351,1,1,0.0,1,1,6,0,Normal
16,4,3567,1,1,0.0,1,1,0,0,Normal
14,3,10461,1,1,0.0,1,1,4,0,Normal
16,2,3645,1,1,0.0,1,1,4,0,Normal
13,4,11257,1,1,0.0,1,1,3,0,Normal
13,6,3812,1,1,0.0,1,1,4,0,Normal
9,0,1316,1,1,0.0,1,1,4,0,Normal
10,3,11372,1,1,0.0,0,0,4,0,Normal
7,2,11277,1,1,0.0,1,0,3,0,Off-Hours Access
18,0,5559,1,1,0.0,1,1,4,0,Normal
14,0,3260,1,1,0.0,1,1,0,0,Normal
18,2,11437,1,1,0.0,1,1,4,0,Normal
13,6,6942,1,1,0.0,1,1,1,0,Normal
16,4,2634,1,1,0.0,1,1,3,0,Normal
10,4,0,0,1,1.0,0,0,3,0,Failed Login
12,1,9956,1,1,0.0,1,1,1,0,Normal
5,0,11184,1,1,0.0,1,0,4,0,Off-Hours Access
10,0,6231,1,1,0.0,1,1,6,0,Normal
18,5,11675,1,1,0.0,1,1,0,0,Normal
8,0,2881,1,1,1.0,1,1,0,0,Normal
18,2,3878,1,1,1.0,1,0,6,0,Unusual Resource Access
17,6,0,0,1,1.0,0,0,2,0,Failed Login
10,2,2901,1,1,0.0,1,0,4,0,Unusual Resource Access
15,2,5648,1,1,0.0,1,1,0,0,Normal
12,3,2808,1,1,0.0,1,1,3,0,Normal
17,1,10255,1,1,0.0,1,1,1,0,Normal
13,3,0,0,1,1.0,0,0,2,0,Failed Login
11,4,11962,1,1,0.0,1,1,6,0,Normal
14,6,9397,1,1,0.0,1,0,0,0,Suspicious Command
15,6,11833,1,1,0.0,1,1,4,0,Normal
16,1,10301,1,1,0.0,1,0,3,0,Suspicious Command
13,4,10515,1,1,0.0,1,0,1,0,Suspicious Command
12,4,11611,1,1,0.0,0,0,4,0,Normal
11,0,1693,1,1,0.0,1,0,1,0,Unusual Resource Access
11,5,7619,1,1,0.0,1,1,0,0,Normal
18,0,0,0,1,1.0,1,0,3,0,Failed Login
3,5,4314,1,1,0.0,1,0,0,0,Off-Hours Access
15,0,0,0,1,1.0,0,0,6,0,Failed Login
13,6,11794,1,1,0.0,1,1,3,0,Normal
14,4,11827,1,1,1.0,1,0,1,0,Suspicious Command
17,6,4649,1,1,0.0,1,1,6,0,Normal
14,1,0,0,1,1.0,1,0,1,0,Failed Login
0,3,1907,1,1,0.0,1,0,3,0,Off-Hours Access
14,4,7655,1,1,0.0,1,1,6,0,Normal
16,4,0,0,1,1.0,0,0,6,0,Failed Login
23,0,6976,0,1,0.0,1,0,3,0,Off-Hours Access
13,5,3725,1,1,0.0,1,1,0,0,Normal
10,5,8013,0,1,0.0,0,0,0,0,Normal
9,3,0,0,1,1.0,0,0,0,0,Failed Login
16,1,9368,0,1,0.0,1,1,6,0,Normal
17,6,1896,1,1,0.0,1,1,4,0,Normal
14,3,0,0,1,1.0,0,0,5,0,Failed Login
15,3,3766,0,1,0.0,1,1,0,0,Normal
0,6,989,1,1,1.0,1,0,6,0,Off-Hours Access
11,2,6687,1,1,0.0,1,0,6,0,Suspicious Command
4,2,2011,0,1,0.0,1,0,3,0,Off-Hours Access
15,6,0,0,1,1.0,0,0,6,0,Failed Login
11,5,3720,0,1,0.0,1,1,4,0,Normal
8,4,11493,1,1,0.0,1,1,4,0,Normal
17,0,11517,0,1,0.0,1,1,1,0,Normal
18,2,10779,1,1,0.0,1,1,0,0,Normal
14,3,3754,1,1,0.0,1,0,1,0,Unusual Resource Access
16,1,5636,1,1,0.0,1,1,3,0,Normal
15,0,5227,1,1,0.0,1,1,6,0,Normal
10,2,1735,1,1,1.0,1,1,0,0,Normal
10,5,1799,1,1,0.0,1,1,0,0,Normal
8,2,9841,1,1,0.0,1,1,6,0,Normal
17,2,9165,1,1,0.0,1,1,3,0,Normal
9,6,9706,1,1,0.0,1,1,6,0,Normal
8,4,7437,1,1,0.0,1,1,3,0,Normal
9,0,9307,1,1,1.0,0,0,3,0,Normal
16,2,9732,1,1,0.0,1,1,6,0,Normal
16,3,6146,1,1,0.0,1,1,0,0,Normal
11,0,5807,1,1,0.0,1,1,6,0,Normal
18,1,3364,1,1,1.0,1,0,3,0,Unusual Resource Access
17,0,5276,0,1,0.0,1,1,6,0,Normal
12,5,7838,0,1,0.0,1,1,3,0,Normal
16,3,8887,1,1,0.0,1,1,1,0,Normal
14,5,10419,1,1,1.0,1,1,0,0,Normal
8,1,1319,1,1,0.0,1,0,3,0,Unusual Resource Access
10,4,3405,1,1,0.0,1,1,6,0,Normal
10,6,4537,1,1,0.0,1,0,3,0,Unusual Resource Access
16,5,8041,1,1,0.0,1,1,6,0,Normal
16,6,2016,1,1,0.0,1,1,3,0,Normal
9,4,2750,1,1,0.0,0,0,1,0,Normal
17,5,7574,0,1,0.0,1,1,1,0,Normal
14,4,3956,1,1,0.0,1,1,4,0,Normal
16,5,6346,1,1,1.0,1,1,0,0,Normal
12,6,3269,1,1,0.0,1,1,0,0,Normal
13,1,5637,1,1,0.0,1,1,1,0,Normal
14,1,8833,1,1,0.0,1,1,0,0,Normal
12,6,9855,1,1,0.0,1,1,3,0,Normal
8,3,9930,1,1,0.0,1,1,0,0,Normal
12,2,4610,1,1,0.0,1,1,6,0,Normal
14,3,9844,1,1,0.0,1,1,4,0,Normal
11,3,11034,1,1,0.0,1,1,0,0,Normal
14,4,6262,1,1,0.0,1,1,6,0,Normal
18,6,10954,1,1,0.0,1,1,6,0,Normal
6,2,10664,1,1,0.0,1,0,1,0,Off-Hours Access
14,5,4972,1,1,0.0,1,1,4,0,Normal
12,6,3126,1,1,0.0,1,0,4,0,Unusual Resource Access
12,6,7065,1,1,0.0,1,1,4,0,Normal
16,4,9051,1,1,0.0,1,1,0,0,Normal
12,1,6056,1,1,0.0,1,1,4,0,Normal
13,2,8282,1,1,0.0,1,1,3,0,Normal
11,2,1373,1,1,0.0,1,1,3,0,Normal
13,6,3043,1,1,1.0,1,1,0,0,Normal
