login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded
10,1,3581,2,1,0.0,1,1,0,2
11,1,2218,2,1,0.0,1,1,2,2
11,1,3013,2,1,0.0,1,1,1,2
11,1,2179,2,1,0.0,1,1,0,2
11,1,79,2,1,0.0,1,1,0,2
11,1,2476,2,1,0.0,1,1,2,2
11,1,339,2,1,0.0,1,1,2,2
11,1,609,2,1,0.0,1,1,3,0
11,1,3190,2,1,0.0,1,1,0,2
11,1,1219,2,1,0.0,1,1,2,2
11,1,229,2,1,0.0,1,1,1,2
11,1,188,2,1,0.0,1,1,2,2
12,1,2507,2,1,0.0,1,1,2,2
12,1,2409,2,1,0.0,1,1,0,2
12,1,236,2,1,0.0,1,1,2,2
12,1,1247,2,1,0.0,1,1,0,2
12,1,371,2,1,0.0,1,1,0,2
12,1,3176,2,1,0.0,1,1,2,2
12,1,1375,2,1,0.0,1,1,2,2
12,1,551,2,1,0.0,1,1,0,2
12,1,114,2,1,0.0,1,1,3,0
12,1,1782,2,1,0.0,1,1,0,2
12,1,2119,2,1,0.0,1,1,2,2
12,1,2410,2,1,0.0,1,1,1,2
12,1,2792,2,1,0.0,1,1,2,1
12,1,1668,2,1,0.0,1,1,0,2
13,1,1646,2,1,0.0,1,1,3,2
13,1,1177,2,1,0.0,1,1,1,2
13,1,2713,2,1,0.0,1,1,3,2
13,1,306,2,1,0.0,1,1,1,2
13,1,598,2,1,0.0,1,1,3,2
13,1,3378,2,1,0.0,1,1,1,0
13,1,2810,2,1,0.0,1,1,3,2
13,1,336,2,1,0.0,1,1,2,2
13,1,1298,2,1,0.0,1,1,0,2
13,1,2233,2,1,0.0,1,1,2,2
13,1,2732,2,1,0.0,1,1,0,0
13,1,3426,2,1,0.0,1,1,3,2
13,1,788,2,1,0.0,1,1,1,2
13,1,3031,2,1,0.0,1,1,1,2
13,1,2941,2,1,0.0,1,1,1,2
14,1,1606,2,1,0.0,1,1,2,2
14,1,716,2,1,0.0,1,1,3,1
14,1,1851,2,1,0.0,1,1,1,2
14,1,1473,2,1,0.0,1,1,1,2
14,1,798,2,1,0.0,1,1,0,2
14,1,1481,2,1,0.0,1,1,2,2
14,1,3433,2,1,0.0,1,1,2,2
14,1,905,2,1,0.0,1,1,0,2
14,1,3356,2,1,0.0,1,1,3,2
14,1,1725,2,1,0.0,1,1,3,2
14,1,3199,2,1,0.0,1,1,3,2
14,1,1708,2,1,0.0,1,1,0,0
14,1,2511,2,1,0.0,1,1,1,2
14,1,49,2,1,0.0,1,1,0,2
14,1,1115,2,1,0.0,1,1,2,2
14,1,2086,2,1,0.0,1,1,2,2
14,1,2454,2,1,0.0,1,1,3,2
14,1,664,2,1,0.0,1,1,2,0
15,1,3358,2,1,0.0,1,1,3,2
15,1,179,2,1,0.0,1,1,0,2
15,1,38,2,1,0.0,1,1,3,2
15,1,729,2,1,0.0,1,1,3,2
15,1,3154,2,1,0.0,1,1,2,2
15,1,973,2,1,0.0,1,1,2,2
15,1,1844,2,1,0.0,1,1,1,0
15,1,2036,2,1,0.0,1,1,2,2
15,1,372,2,1,0.0,1,1,2,2
15,1,2460,2,1,0.0,1,1,1,2
15,1,276,2,1,0.0,1,1,3,2
15,1,1232,2,1,0.0,1,1,3,2
15,1,3144,2,1,0.0,1,1,2,2
15,1,3090,2,1,0.0,1,1,0,2
15,1,2873,2,1,0.0,1,1,1,2
16,1,189,2,1,0.0,1,1,3,2
16,1,1084,2,1,0.0,1,1,1,1
16,1,3280,2,1,0.0,1,1,2,2
16,1,1642,2,1,0.0,1,1,3,2
16,1,2423,2,1,0.0,1,1,3,2
16,1,349,2,1,0.0,1,1,3,2
16,1,3348,2,1,0.0,1,1,3,2
16,1,2577,2,1,0.0,1,1,2,0
16,1,73,2,1,0.0,1,1,2,1
17,1,1447,2,1,0.0,1,1,1,2
17,1,2824,2,1,0.0,1,1,0,2
17,1,1062,2,1,0.0,1,1,0,0
17,1,966,2,1,0.0,1,1,2,2
17,1,1832,2,1,0.0,1,1,1,2
17,1,2775,2,1,0.0,1,1,1,2
17,1,127,2,1,0.0,1,1,3,2
17,1,2811,2,1,0.0,1,1,1,0
17,1,2880,2,1,0.0,1,1,0,2
18,1,619,2,1,0.0,1,1,0,2
18,1,2443,2,1,0.0,1,1,1,2
19,1,532,2,1,0.0,1,1,3,2
19,1,2238,2,1,0.0,1,1,0,1
19,1,2315,2,1,0.0,1,1,0,2
19,1,3201,2,1,0.0,1,1,0,1
20,1,541,2,1,0.0,1,1,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,60,2,1,0.0,1,1,3,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,0,1,1,0.0,0,0,2,2
3,2,161,2,1,0.0,1,1,1,2
6,2,488,2,1,0.0,1,1,2,2
6,2,1976,2,1,0.0,1,1,3,2
6,2,1926,2,1,0.0,1,1,3,2
7,2,2842,2,1,0.0,1,1,0,2
7,2,951,2,1,0.0,1,1,0,2
7,2,1322,2,1,0.0,1,1,2,2
8,2,100,2,1,0.0,1,1,0,2
8,2,2226,2,1,0.0,1,1,2,2
8,2,1865,2,1,0.0,1,1,0,2
8,2,1323,2,1,0.0,1,1,0,2
8,2,2101,2,1,0.0,1,1,0,2
9,2,2582,2,1,0.0,1,1,1,2
9,2,2820,2,1,0.0,1,1,0,2
9,2,1134,2,1,0.0,1,1,1,2
9,2,3573,2,1,0.0,1,1,0,2
9,2,855,2,1,0.0,1,1,1,2
9,2,1684,2,1,0.0,1,1,0,1
9,2,2847,2,1,0.0,1,1,3,2
9,2,918,2,1,0.0,1,1,1,2
9,2,2627,2,1,0.0,1,1,3,2
9,2,811,2,1,0.0,1,1,0,2
9,2,2759,2,1,0.0,1,1,1,2
9,2,3436,2,1,0.0,1,1,0,2
9,2,2972,2,1,0.0,1,1,2,2
9,2,845,2,1,0.0,1,1,1,2
10,2,300,2,1,0.0,1,1,1,1
10,2,445,2,1,0.0,1,1,1,2
10,2,3334,2,1,0.0,1,1,0,2
10,2,317,2,1,0.0,1,1,2,0
10,2,1713,2,1,0.0,1,1,3,2
10,2,2516,2,1,0.0,1,1,3,1
10,2,3144,2,1,0.0,1,1,3,2
10,2,1495,2,1,0.0,1,1,3,2
10,2,922,2,1,0.0,1,1,0,2
10,2,1748,2,1,0.0,1,1,3,0
10,2,2400,2,1,0.0,1,1,0,2
10,2,2197,2,1,0.0,1,1,0,2
11,2,1217,2,1,0.0,1,1,3,2
11,2,1542,2,1,0.0,1,1,3,1
11,2,2234,2,1,0.0,1,1,3,2
11,2,1253,2,1,0.0,1,1,3,0
11,2,3403,2,1,0.0,1,1,3,2
11,2,1855,2,1,0.0,1,1,1,2
11,2,1063,2,1,0.0,1,1,3,2
11,2,2206,2,1,0.0,1,1,3,2
11,2,323,2,1,0.0,1,1,3,2
11,2,1860,2,1,0.0,1,1,3,2
11,2,908,2,1,0.0,1,1,3,1
12,2,1083,2,1,0.0,1,1,3,2
12,2,988,2,1,0.0,1,1,2,2
12,2,1294,2,1,0.0,1,1,3,2
12,2,2606,2,1,0.0,1,1,3,2
12,2,1005,2,1,0.0,1,1,0,1
12,2,3088,2,1,0.0,1,1,0,2
12,2,544,2,1,0.0,1,1,2,2
12,2,1053,2,1,0.0,1,1,0,2
12,2,3371,2,1,0.0,1,1,3,2
12,2,704,2,1,0.0,1,1,1,2
12,2,2539,2,1,0.0,1,1,2,0
12,2,252,2,1,0.0,1,1,0,0
12,2,111,2,1,0.0,1,1,3,2
12,2,3327,2,1,0.0,1,1,3,0
12,2,547,2,1,0.0,1,1,2,2
12,2,1369,2,1,0.0,1,1,1,2
12,2,689,2,1,0.0,1,1,1,2
13,2,31,2,1,0.0,1,1,3,2
13,2,398,2,1,0.0,1,1,0,2
13,2,2371,2,1,0.0,1,1,3,2
13,2,153,2,1,0.0,1,1,0,1
13,2,2506,2,1,0.0,1,1,2,2
13,2,3098,2,1,0.0,1,1,3,2
13,2,65,2,1,0.0,1,1,1,2
13,2,3560,2,1,0.0,1,1,3,2
13,2,3101,2,1,0.0,1,1,2,2
13,2,3190,2,1,0.0,1,1,0,2
13,2,694,2,1,0.0,1,1,0,2
13,2,2497,2,1,0.0,1,1,3,2
13,2,3595,2,1,0.0,1,1,2,2
14,2,2536,2,1,0.0,1,1,2,2
14,2,1699,2,1,0.0,1,1,0,2
14,2,2862,2,1,0.0,1,1,1,2
14,2,1360,2,1,0.0,1,1,0,2
14,2,2771,2,1,0.0,1,1,0,2
14,2,76,2,1,0.0,1,1,2,2
14,2,1897,2,1,0.0,1,1,1,2
14,2,932,2,1,0.0,1,1,3,2
14,2,1838,2,1,0.0,1,1,3,2
14,2,2491,2,1,0.0,1,1,3,2
14,2,897,2,1,0.0,1,1,2,2
15,2,3079,2,1,0.0,1,1,3,2
15,2,894,2,1,0.0,1,1,3,2
15,2,2820,2,1,0.0,1,1,2,2
15,2,1978,2,1,0.0,1,1,3,2
15,2,401,2,1,0.0,1,1,0,2
15,2,649,2,1,0.0,1,1,1,2
15,2,2727,2,1,0.0,1,1,0,2
15,2,2552,2,1,0.0,1,1,2,2
15,2,2733,2,1,0.0,1,1,0,2
15,2,2568,2,1,0.0,1,1,1,2
15,2,856,2,1,0.0,1,1,3,2
15,2,1873,2,1,0.0,1,1,0,2
15,2,1562,2,1,0.0,1,1,3,2
15,2,2163,2,1,0.0,1,1,1,2
15,2,2300,2,1,0.0,1,1,2,2
16,2,2457,2,1,0.0,1,1,1,1
16,2,3418,2,1,0.0,1,1,1,2
16,2,2448,2,1,0.0,1,1,0,2
16,2,3443,2,1,0.0,1,1,2,2
16,2,1468,2,1,0.0,1,1,2,1
16,2,2268,2,1,0.0,1,1,3,2
16,2,2284,2,1,0.0,1,1,0,2
16,2,295,2,1,0.0,1,1,2,1
16,2,2818,2,1,0.0,1,1,2,2
16,2,3167,2,1,0.0,1,1,2,2
16,2,3055,2,1,0.0,1,1,2,0
16,2,1026,2,1,0.0,1,1,3,1
16,2,2872,2,1,0.0,1,1,2,1
16,2,1244,2,1,0.0,1,1,2,2
17,2,916,2,1,0.0,1,1,2,1
17,2,1705,2,1,0.0,1,1,2,2
17,2,1586,2,1,0.0,1,1,1,1
17,2,1381,2,1,0.0,1,1,2,1
17,2,2526,2,1,0.0,1,1,3,1
17,2,749,2,1,0.0,1,1,2,2
17,2,503,2,1,0.0,1,1,3,2
17,2,2880,2,1,0.0,1,1,1,2
18,2,3478,2,1,0.0,1,1,2,2
18,2,1394,2,1,0.0,1,1,1,2
18,2,1552,2,1,0.0,1,1,3,2
18,2,52,2,1,0.0,1,1,1,2
19,2,1683,2,1,0.0,1,1,2,2
3,3,60,2,1,0.0,1,1,3,2
5,3,1290,2,1,0.0,1,1,2,0
6,3,3476,2,1,0.0,1,1,1,0
6,3,2490,2,1,0.0,1,1,2,2
6,3,2514,2,1,0.0,1,1,3,2
6,3,3167,2,1,0.0,1,1,3,2
6,3,3179,2,1,0.0,1,1,1,2
6,3,770,2,1,0.0,1,1,2,2
6,3,1613,2,1,0.0,1,1,1,2
7,3,1875,2,1,0.0,1,1,3,2
7,3,2516,2,1,0.0,1,1,0,0
7,3,2402,2,1,0.0,1,1,3,2
7,3,2259,2,1,0.0,1,1,2,2
7,3,2726,2,1,0.0,1,1,0,0
7,3,3566,2,1,0.0,1,1,1,2
7,3,749,2,1,0.0,1,1,0,2
7,3,77,2,1,0.0,1,1,2,0
7,3,2794,2,1,0.0,1,1,2,2
8,3,2684,2,1,0.0,1,1,1,2
8,3,2462,2,1,0.0,1,1,3,2
8,3,3145,2,1,0.0,1,1,2,2
8,3,2090,2,1,0.0,1,1,3,2
8,3,1521,2,1,0.0,1,1,0,2
8,3,180,2,1,0.0,1,1,0,2
8,3,2183,2,1,0.0,1,1,0,2
8,3,2289,2,1,0.0,1,1,3,2
9,3,2378,2,1,0.0,1,1,2,2
9,3,1481,2,1,0.0,1,1,2,2
9,3,2451,2,1,0.0,1,1,3,2
9,3,2578,2,1,0.0,1,1,3,2
9,3,3290,2,1,0.0,1,1,0,2
9,3,3320,2,1,0.0,1,1,0,2
9,3,2294,2,1,0.0,1,1,2,2
9,3,2104,2,1,0.0,1,1,2,2
9,3,1502,2,1,0.0,1,1,0,2
9,3,150,2,1,0.0,1,1,2,2
9,3,1194,2,1,0.0,1,1,2,0
9,3,865,2,1,0.0,1,1,2,2
10,3,300,2,1,0.0,1,1,1,1
10,3,1042,2,1,0.0,1,1,2,1
10,3,1093,2,1,0.0,1,1,3,2
10,3,2179,2,1,0.0,1,1,2,2
10,3,1734,2,1,0.0,1,1,2,2
10,3,2030,2,1,0.0,1,1,3,2
10,3,1357,2,1,0.0,1,1,2,2
10,3,1861,2,1,0.0,1,1,3,0
10,3,208,2,1,0.0,1,1,0,2
10,3,1321,2,1,0.0,1,1,0,2
10,3,1608,2,1,0.0,1,1,1,2
10,3,2916,2,1,0.0,1,1,2,0
10,3,830,2,1,0.0,1,1,3,2
10,3,2902,2,1,0.0,1,1,0,2
10,3,2158,2,1,0.0,1,1,1,2
11,3,111,2,1,0.0,1,1,0,1
11,3,375,2,1,0.0,1,1,1,2
11,3,2477,2,1,0.0,1,1,3,2
11,3,1651,2,1,0.0,1,1,3,1
11,3,1533,2,1,0.0,1,1,3,2
11,3,203,2,1,0.0,1,1,0,2
11,3,3448,2,1,0.0,1,1,0,2
11,3,1224,2,1,0.0,1,1,2,2
11,3,2691,2,1,0.0,1,1,2,2
11,3,993,2,1,0.0,1,1,3,2
11,3,1457,2,1,0.0,1,1,1,2
11,3,572,2,1,0.0,1,1,3,2
11,3,705,2,1,0.0,1,1,2,2
11,3,2783,2,1,0.0,1,1,2,2
11,3,890,2,1,0.0,1,1,2,2
11,3,2131,2,1,0.0,1,1,2,2
11,3,932,2,1,0.0,1,1,1,2
12,3,1595,2,1,0.0,1,1,0,1
12,3,1535,2,1,0.0,1,1,2,2
12,3,2015,2,1,0.0,1,1,0,2
12,3,3269,2,1,0.0,1,1,3,2
12,3,2588,2,1,0.0,1,1,0,1
12,3,1291,2,1,0.0,1,1,0,0
12,3,1520,2,1,0.0,1,1,1,0
12,3,3485,2,1,0.0,1,1,3,0
12,3,890,2,1,0.0,1,1,0,2
12,3,3219,2,1,0.0,1,1,0,2
13,3,2359,2,1,0.0,1,1,3,1
13,3,443,2,1,0.0,1,1,2,0
13,3,3150,2,1,0.0,1,1,2,2
13,3,1850,2,1,0.0,1,1,1,2
13,3,541,2,1,0.0,1,1,1,2
13,3,660,2,1,0.0,1,1,0,2
13,3,2455,2,1,0.0,1,1,1,2
13,3,3121,2,1,0.0,1,1,3,2
13,3,2995,2,1,0.0,1,1,3,2
13,3,3521,2,1,0.0,1,1,0,2
13,3,279,2,1,0.0,1,1,1,0
13,3,702,2,1,0.0,1,1,0,2
13,3,1719,2,1,0.0,1,1,1,1
13,3,2713,2,1,0.0,1,1,1,2
13,3,2848,2,1,0.0,1,1,3,2
13,3,2557,2,1,0.0,1,1,1,2
13,3,2169,2,1,0.0,1,1,2,0
13,3,593,2,1,0.0,1,1,0,2
14,3,1200,3,1,0.0,1,1,3,2
14,3,2902,2,1,0.0,1,1,0,0
14,3,287,2,1,0.0,1,1,3,1
14,3,360,2,1,0.0,1,1,0,1
14,3,1257,2,1,0.0,1,1,3,1
14,3,740,2,1,0.0,1,1,0,1
14,3,2513,2,1,0.0,1,1,2,0
14,3,92,2,1,0.0,1,1,3,2
14,3,480,2,1,0.0,1,1,2,1
14,3,1443,2,1,0.0,1,1,3,2
14,3,1132,2,1,0.0,1,1,2,2
14,3,522,2,1,0.0,1,1,3,2
14,3,1896,2,1,0.0,1,1,0,2
14,3,2961,2,1,0.0,1,1,2,2
14,3,779,2,1,0.0,1,1,2,1
14,3,841,2,1,0.0,1,1,2,2
14,3,2999,2,1,0.0,1,1,1,2
14,3,1980,2,1,0.0,1,1,1,2
15,3,1640,2,1,0.0,1,1,3,2
15,3,3155,2,1,0.0,1,1,2,2
15,3,694,2,1,0.0,1,1,0,2
15,3,2370,2,1,0.0,1,1,0,1
15,3,1064,2,1,0.0,1,1,1,1
15,3,1512,2,1,0.0,1,1,1,2
15,3,2291,2,1,0.0,1,1,2,0
15,3,3328,2,1,0.0,1,1,3,2
15,3,2828,2,1,0.0,1,1,3,2
16,3,2847,2,1,0.0,1,1,2,2
16,3,2550,2,1,0.0,1,1,3,1
16,3,1724,2,1,0.0,1,1,0,2
16,3,215,2,1,0.0,1,1,1,2
16,3,506,2,1,0.0,1,1,3,2
16,3,1411,2,1,0.0,1,1,0,0
16,3,2084,2,1,0.0,1,1,2,2
16,3,320,2,1,0.0,1,1,3,2
16,3,2661,2,1,0.0,1,1,0,2
16,3,1214,2,1,0.0,1,1,1,1
16,3,1026,2,1,0.0,1,1,1,1
16,3,84,2,1,0.0,1,1,2,1
16,3,315,2,1,0.0,1,1,3,2
16,3,150,2,1,0.0,1,1,1,2
16,3,2668,2,1,0.0,1,1,0,2
16,3,829,2,1,0.0,1,1,1,2
16,3,3154,2,1,0.0,1,1,1,2
16,3,2132,2,1,0.0,1,1,1,2
16,3,940,2,1,0.0,1,1,3,2
16,3,1843,2,1,0.0,1,1,2,1
17,3,310,2,1,0.0,1,1,2,2
17,3,1259,2,1,0.0,1,1,3,0
17,3,1450,2,1,0.0,1,1,2,2
17,3,2213,2,1,0.0,1,1,3,1
17,3,3482,2,1,0.0,1,1,0,2
17,3,685,2,1,0.0,1,1,3,2
18,3,3282,2,1,0.0,1,1,2,2
18,3,1699,2,1,0.0,1,1,1,2
18,3,3212,2,1,0.0,1,1,3,2
18,3,2998,2,1,0.0,1,1,0,2
18,3,485,2,1,0.0,1,1,2,2
18,3,2574,2,1,0.0,1,1,0,1
18,3,237,2,1,0.0,1,1,1,1
18,3,2175,2,1,0.0,1,1,2,2
18,3,3334,2,1,0.0,1,1,1,2
19,3,1902,2,1,0.0,1,1,3,1
19,3,1714,2,1,0.0,1,1,1,2
19,3,1344,2,1,0.0,1,1,2,2
19,3,3107,2,1,0.0,1,1,0,2
21,3,1651,2,1,0.0,1,1,3,1
4,4,702,2,1,0.0,1,1,3,2
6,4,2994,2,1,0.0,1,1,0,2
6,4,620,2,1,0.0,1,1,0,2
6,4,2831,2,1,0.0,1,1,2,2
6,4,3130,2,1,0.0,1,1,1,2
6,4,633,2,1,0.0,1,1,0,2
6,4,901,2,1,0.0,1,1,0,2
6,4,1897,2,1,0.0,1,1,3,2
7,4,1143,2,1,0.0,1,1,1,2
7,4,2249,2,1,0.0,1,1,2,2
7,4,2439,2,1,0.0,1,1,3,2
8,4,1029,2,1,0.0,1,1,1,2
8,4,558,2,1,0.0,1,1,3,0
8,4,3239,2,1,0.0,1,1,1,2
8,4,603,2,1,0.0,1,1,1,2
8,4,2822,2,1,0.0,1,1,1,2
8,4,1178,2,1,0.0,1,1,2,2
8,4,1461,2,1,0.0,1,1,2,2
9,4,500,1,1,0.0,0,1,3,2
9,4,2382,2,1,0.0,1,1,2,2
9,4,1257,2,1,0.0,1,1,2,1
9,4,2387,2,1,0.0,1,1,1,2
9,4,1913,2,1,0.0,1,1,3,2
9,4,1488,2,1,0.0,1,1,0,2
9,4,357,2,1,0.0,1,1,3,2
9,4,1945,2,1,0.0,1,1,2,2
9,4,892,2,1,0.0,1,1,2,2
9,4,1090,2,1,0.0,1,1,3,2
10,4,300,2,1,0.0,1,1,1,1
10,4,1584,2,1,0.0,1,1,2,2
10,4,28,2,1,0.0,1,1,2,1
10,4,3436,2,1,0.0,1,1,1,2
10,4,683,2,1,0.0,1,1,3,2
10,4,2917,2,1,0.0,1,1,3,2
10,4,662,2,1,0.0,1,1,1,0
10,4,2894,2,1,0.0,1,1,2,2
10,4,1206,2,1,0.0,1,1,1,2
10,4,1914,2,1,0.0,1,1,0,2
10,4,3464,2,1,0.0,1,1,3,2
11,4,1457,2,1,0.0,1,1,3,2
11,4,1725,2,1,0.0,1,1,1,2
11,4,35,2,1,0.0,1,1,0,0
11,4,603,2,1,0.0,1,1,0,2
11,4,3036,2,1,0.0,1,1,0,2
11,4,2136,2,1,0.0,1,1,2,2
11,4,737,2,1,0.0,1,1,2,2
11,4,2001,2,1,0.0,1,1,2,2
11,4,250,2,1,0.0,1,1,0,2
11,4,526,2,1,0.0,1,1,3,2
11,4,906,2,1,0.0,1,1,0,2
11,4,1049,2,1,0.0,1,1,3,2
11,4,3058,2,1,0.0,1,1,1,2
11,4,491,2,1,0.0,1,1,1,2
12,4,1099,2,1,0.0,1,1,1,2
12,4,3004,2,1,0.0,1,1,2,0
12,4,2963,2,1,0.0,1,1,1,2
12,4,883,2,1,0.0,1,1,2,0
12,4,1830,2,1,0.0,1,1,1,0
12,4,2522,2,1,0.0,1,1,1,2
12,4,1769,2,1,0.0,1,1,0,2
12,4,268,2,1,0.0,1,1,1,2
12,4,1001,2,1,0.0,1,1,3,2
12,4,3200,2,1,0.0,1,1,3,2
12,4,1190,2,1,0.0,1,1,0,2
13,4,3462,2,1,0.0,1,1,0,1
13,4,1762,2,1,0.0,1,1,1,2
13,4,1121,2,1,0.0,1,1,1,2
13,4,616,2,1,0.0,1,1,1,1
13,4,396,2,1,0.0,1,1,1,2
13,4,139,2,1,0.0,1,1,3,2
13,4,2890,2,1,0.0,1,1,3,2
13,4,2736,2,1,0.0,1,1,3,2
13,4,697,2,1,0.0,1,1,3,2
13,4,2207,2,1,0.0,1,1,2,2
13,4,2696,2,1,0.0,1,1,2,2
13,4,3091,2,1,0.0,1,1,1,2
13,4,1140,2,1,0.0,1,1,3,2
13,4,1536,2,1,0.0,1,1,3,2
13,4,3074,2,1,0.0,1,1,3,0
13,4,2507,2,1,0.0,1,1,3,2
13,4,1930,2,1,0.0,1,1,1,1
13,4,1612,2,1,0.0,1,1,1,2
13,4,2997,2,1,0.0,1,1,2,1
13,4,2762,2,1,0.0,1,1,3,1
13,4,1863,2,1,0.0,1,1,0,2
13,4,1122,2,1,0.0,1,1,3,2
13,4,3376,2,1,0.0,1,1,1,2
13,4,1970,2,1,0.0,1,1,1,2
13,4,1455,2,1,0.0,1,1,2,2
13,4,1068,2,1,0.0,1,1,0,2
14,4,2392,2,1,0.0,1,1,2,0
14,4,1910,2,1,0.0,1,1,3,2
14,4,2782,2,1,0.0,1,1,2,2
14,4,456,2,1,0.0,1,1,1,2
14,4,2498,2,1,0.0,1,1,1,1
14,4,3259,2,1,0.0,1,1,3,2
14,4,1658,2,1,0.0,1,1,0,2
14,4,2154,2,1,0.0,1,1,0,1
14,4,1205,2,1,0.0,1,1,1,1
14,4,3377,2,1,0.0,1,1,3,2
14,4,1084,2,1,0.0,1,1,2,2
14,4,3062,2,1,0.0,1,1,2,1
14,4,862,2,1,0.0,1,1,3,2
14,4,1918,2,1,0.0,1,1,3,2
14,4,2388,2,1,0.0,1,1,0,2
15,4,3081,2,1,0.0,1,1,1,2
15,4,3481,2,1,0.0,1,1,0,2
15,4,1106,2,1,0.0,1,1,2,2
15,4,3120,2,1,0.0,1,1,1,2
15,4,2003,2,1,0.0,1,1,0,2
15,4,277,2,1,0.0,1,1,2,2
15,4,834,2,1,0.0,1,1,3,2
15,4,610,2,1,0.0,1,1,0,2
15,4,1510,2,1,0.0,1,1,2,1
15,4,2395,2,1,0.0,1,1,0,2
15,4,42,2,1,0.0,1,1,2,0
15,4,825,2,1,0.0,1,1,1,2
15,4,933,2,1,0.0,1,1,0,2
15,4,2684,2,1,0.0,1,1,0,1
15,4,578,2,1,0.0,1,1,1,1
15,4,2617,2,1,0.0,1,1,0,0
15,4,484,2,1,0.0,1,1,2,2
16,4,3093,2,1,0.0,1,1,0,1
16,4,713,2,1,0.0,1,1,3,2
16,4,3128,2,1,0.0,1,1,3,2
16,4,1818,2,1,0.0,1,1,3,2
16,4,844,2,1,0.0,1,1,1,2
16,4,3495,2,1,0.0,1,1,2,2
16,4,3190,2,1,0.0,1,1,1,2
16,4,1513,2,1,0.0,1,1,3,2
16,4,3585,2,1,0.0,1,1,1,2
16,4,1828,2,1,0.0,1,1,3,2
16,4,402,2,1,0.0,1,1,1,2
16,4,2441,2,1,0.0,1,1,0,2
16,4,1015,2,1,0.0,1,1,2,1
16,4,735,2,1,0.0,1,1,1,2
16,4,2145,2,1,0.0,1,1,3,2
16,4,997,2,1,0.0,1,1,0,2
16,4,1128,2,1,0.0,1,1,3,2
16,4,558,2,1,0.0,1,1,3,2
16,4,1377,2,1,0.0,1,1,3,1
16,4,2841,2,1,0.0,1,1,0,0
16,4,2899,2,1,0.0,1,1,3,2
17,4,323,2,1,0.0,1,1,2,2
17,4,1201,2,1,0.0,1,1,2,2
17,4,1647,2,1,0.0,1,1,2,2
17,4,1459,2,1,0.0,1,1,3,2
17,4,2359,2,1,0.0,1,1,3,0
17,4,2589,2,1,0.0,1,1,0,2
17,4,2735,2,1,0.0,1,1,1,2
18,4,1634,2,1,0.0,1,1,2,0
18,4,1820,2,1,0.0,1,1,2,1
18,4,1593,2,1,0.0,1,1,0,2
18,4,1036,2,1,0.0,1,1,3,2
18,4,302,2,1,0.0,1,1,3,2
19,4,1449,2,1,0.0,1,1,3,2
19,4,2579,2,1,0.0,1,1,3,2
19,4,2636,2,1,0.0,1,1,2,1
19,4,1861,2,1,0.0,1,1,3,2
5,5,2149,2,1,0.0,1,1,1,2
6,5,1921,2,1,0.0,1,1,1,2
6,5,1284,2,1,0.0,1,1,0,0
6,5,271,2,1,0.0,1,1,1,2
6,5,101,2,1,0.0,1,1,2,2
6,5,2835,2,1,0.0,1,1,3,1
6,5,2186,2,1,0.0,1,1,3,2
6,5,2659,2,1,0.0,1,1,3,2
7,5,131,2,1,0.0,1,1,1,2
7,5,2452,2,1,0.0,1,1,2,2
7,5,408,2,1,0.0,1,1,2,2
7,5,2640,2,1,0.0,1,1,0,2
7,5,310,2,1,0.0,1,1,2,1
7,5,316,2,1,0.0,1,1,0,0
7,5,789,2,1,0.0,1,1,1,0
7,5,1272,2,1,0.0,1,1,1,2
8,5,99,2,1,0.0,1,1,1,0
8,5,2845,2,1,0.0,1,1,1,2
8,5,515,2,1,0.0,1,1,0,2
8,5,713,2,1,0.0,1,1,1,2
8,5,1759,2,1,0.0,1,1,1,2
8,5,847,2,1,0.0,1,1,1,0
8,5,3345,2,1,0.0,1,1,2,2
8,5,2008,2,1,0.0,1,1,2,2
9,5,2169,2,1,0.0,1,1,0,2
9,5,278,2,1,0.0,1,1,1,2
9,5,3213,2,1,0.0,1,1,0,2
9,5,817,2,1,0.0,1,1,0,2
9,5,3082,2,1,0.0,1,1,2,0
9,5,2246,2,1,0.0,1,1,2,2
9,5,354,2,1,0.0,1,1,3,2
9,5,2131,2,1,0.0,1,1,3,0
9,5,2655,2,1,0.0,1,1,1,0
9,5,1408,2,1,0.0,1,1,0,2
9,5,2722,2,1,0.0,1,1,3,2
9,5,2258,2,1,0.0,1,1,0,2
9,5,2020,2,1,0.0,1,1,2,2
9,5,3187,2,1,0.0,1,1,1,2
